Species,Strain,Age,Sex,OrigSubNum,DBSubNum,InjuryDevice,InjuryCondition,SpinalLevel,Laterality,BlindingCode,UniqueIdentifier,intendedforce,actualforce,actualdisplacement,actualvelocity,dwelltime,cmprs,imp_v,cmprs_rt,STD_TissDeform,STD_Velocity,STD_TissForce,wtChng_wk1,wtChng_wk3,wtChng_wk6,Mean_3and6_WeightGain,Mean_1and3and6wks_WeightGain,RFSL_wk1,RFSL_wk3,RFSL_wk6,Mean_3and6_RFSL,Mean_1and3and6wks_RFSL,RFPA_wk1,RFPA_wk3,RFPA_wk6,Mean_3and6_RFPA,Mean_1and3and6wks_RFPA,AbsDevStepDistRF_wk1,AbsDevStepDistRF_wk3,AbsDevStepDistRF_wk6,Mean_3and6_AbsDevStepDistRF,Mean_1and3and6wks_AbsDevStepDistRF,LFSL_wk1,LFSL_wk3,LFSL_wk6,Mean_3and6_LFSL,Mean_1and3and6wks_LFSL,LFPA_wk1,LFPA_wk3,LFPA_wk6,Mean_3and6_LFPA,Mean_1and3and6wks_LFPA,AbsDevStepDistLF_wk1,AbsDevStepDistLF_wk3,AbsDevStepDistLF_wk6,Mean_3and6_AbsDevStepDistLF,Mean_1and3and6wks_AbsDevStepDistLF,RHSL_wk1,RHSL_wk3,RHSL_wk6,Mean_3and6_RHSL,Mean_1and3and6wks_RHSL,RHPA_wk1,RHPA_wk3,RHPA_wk6,Mean_3and6_RHPA,Mean_1and3and6wks_RHPA,AbsDevStepDistRH_wk1,AbsDevStepDistRH_wk3,AbsDevStepDistRH_wk6,Mean_3and6_AbsDevStepDistRH,Mean_1and3and6wks_AbsDevStepDistRH,LHSL_wk1,LHSL_wk3,LHSL_wk6,Mean_3and6_LHSL,Mean_1and3and6wks_LHSL,LHPA_wk1,LHPA_wk3,LHPA_wk6,Mean_3and6_LHPA,Mean_1and3and6wks_LHPA,AbsDevStepDistLH_wk1,AbsDevStepDistLH_wk3,AbsDevStepDistLH_wk6,Mean_3and6_AbsDevStepDistLH,Mean_1and3and6wks_AbsDevStepDistLH,Groom_wk1,Groom_wk3,Groom_wk6,Mean_3and6_Grooming,Mean_1and3and6wks_Grooming,PawPL_wk1,PawPL_wk3,PawPL_wk6,Mean_3and6_PawPL,Mean_1and3and6wks_PawPL,BBB_FergTrans_wk1,BBB_FergTrans_wk3,BBB_FergTrans_wk6,Mean_3and6_BBB_FergTrans,Mean_1and3and6wks_BBB_FergTrans,TotalSubscore_wk1,TotalSubscore_wk3,TotalSubscore_wk6,Mean_3and6_BBB_TotalSubscore,Mean_1and3and6wks_BBB_TotalSubscore,ForelimbOpenField_wk1,ForelimbOpenField_wk3,ForelimbOpenField_wk6,Mean_3and6_ForelimbOpenField,Mean_1and3and6wks_ForelimbOpenField,pct_TissueAreaTOTepi,pct_tsprle,pct_gmsprle,pct_wmsprle,pct_prcls,PctCntMN_COMPavg
Rat,LE,75-83days,F,M1021,1021,NYU,12.5,C5,Unilateral,,,,,,,,3,0,0,2810,,,-3,13,25,19,11.66666667,,179.06154,150.83,164.94577,164.94577,,20.22475,9.88,15.052375,15.052375,,3.350515,4.75054,4.0505275,4.0505275,,103.693985,137,120.3469925,120.3469925,,76.23027,73.41,74.820135,74.35009,,13.14433,8.187305,10.6658175,10.6658175,,168.783,188.33,178.5565,178.5565,,159.04121,69.2,114.120605,114.120605,,4.381443,1.688622,3.0350325,3.0350325,,176.57233,189.9,183.236165,183.236165,,163.0426,111.56,137.3013,137.3013,,5.41237,1.748144,3.580257,3.580257,2,4,4,4,3.333333333,100,94.7619,97.64706,96.20448,97.46965333,9,9,9,9,9,11,10,11,10.5,10.66666667,3,2,3,2.5,2.666666667,48,19,3,26,61,7.234432
Rat,LE,75-83days,F,M1022,1022,NYU,12.5,C5,Unilateral,,,,,,,,3,0,0,2920,,,11,21,37,29,23,,167.79167,134.68,151.235835,151.235835,,9.414166,20.04,14.727083,14.727083,,9.210526,0.912264,5.061395,5.061395,,122.01875,110,116.009375,116.009375,,65.10472,86.61,75.85736,79.44157333,,9.736843,7.74529,8.7410665,8.7410665,,169.9375,154.81,162.37375,162.37375,,81.081,187.53,134.3055,134.3055,,0.263159,3.493238,1.8781985,1.8781985,,163.54167,142.91,153.225835,153.225835,,133.68117,208.71,171.195585,171.195585,,0.789474,3.339787,2.0646305,2.0646305,2,2,3,2.5,2.333333333,100,100,100,100,100,9,9,9,9,9,12,10,12,11,11.33333333,1,1,1,1,1,59,21,2,29,64,6.547237
Rat,LE,75-83days,F,M1023,1023,SHAM,Sham,C5,Unilateral,,,,,,,,0,0,0,0,,,2,15,28,21.5,15,,167.08966,153.1,160.09483,160.09483,,91.26804,103.29,97.27902,97.27902,,1.666666,2.125628,1.896147,1.896147,,165.58684,154,159.79342,159.79342,,88.705055,106.83,97.7675275,100.7883517,,1.666666,2.06015,1.863408,1.863408,,164.31683,153.25,158.783415,158.783415,,83.4089,183.94,133.67445,133.67445,,1.666666,1.058897,1.3627815,1.3627815,,162.2425,156.3,159.27125,159.27125,,120.283226,206.63,163.456613,163.456613,,1.666666,3.12688,2.396773,2.396773,5,5,5,5,5,20,24.045454,6.097561,15.0715075,16.71433833,12,,12,12,12,13,,13,13,13,3,,3,3,3,103,103,106,102,0,99.69697
Rat,LE,75-83days,F,M1024,1024,NYU,6.25,C5,Unilateral,,,,,,,,2,0,0,2040,,,-2,11,21,16,10,,159.54167,321.38,240.460835,240.460835,,42.345875,56.72,49.5329375,49.5329375,,0.581396,0.148994,0.365195,0.365195,,156.6875,168,162.34375,162.34375,,60.66775,76.65,68.658875,71.32258333,,1.744186,3.099274,2.42173,2.42173,,158.66667,164.95,161.808335,161.808335,,71.76813,135.33,103.549065,103.549065,,0.581396,1.007933,0.7946645,0.7946645,,155.4375,166.28,160.85875,160.85875,,130.38622,209.62,170.00311,170.00311,,1.744186,2.240334,1.99226,1.99226,5,3,5,4,4.333333333,100,35.51282,5,20.25641,46.83760667,10,12,10,11,10.66666667,12,13,12,12.5,12.33333333,3,3,3,3,3,71,49,12,68,31,24.549677
Rat,LE,75-83days,F,M1025,1025,NYU,12.5,C5,Unilateral,,,,,,,,2,1,0,1740,,,1,11,25,18,12.33333333,,73.125,150.9,112.0125,112.0125,,5.124167,17.95,11.5370835,11.5370835,,16.358025,8.48744,12.4227325,12.4227325,,126.316666,120,123.158333,123.158333,,85.59912,95.12,90.35956,91.94637333,,14.506172,11.02483,12.765501,12.765501,,197.47917,169.24,183.359585,183.359585,,58.647877,146.02,102.3339385,102.3339385,,0.925926,2.071203,1.4985645,1.4985645,,189.34584,166.6,177.97292,177.97292,,113.58967,171.49,142.539835,142.539835,,0.925926,0.46619,0.696058,0.696058,2,2,2,2,2,97.92,100,100,100,99.30666667,9,9,9,9,9,10,11,12,11.5,11,2,3,3,3,2.666666667,47,24,10,30,49,6.763232
Rat,LE,75-83days,F,M1026,1026,NYU,12.5,C5,Unilateral,,,,,,,,3,0,0,2880,,,0,10,38,24,16,,201.2315,170.89,186.06075,186.06075,,8.015224,11.8,9.907612,9.907612,,7.608696,11.162993,9.3858445,9.3858445,,105.49225,132,118.746125,118.746125,,84.54879,88.49,86.519395,87.17626333,,14.130436,11.975964,13.0532,13.0532,,190.83867,193.31,192.074335,192.074335,,101.56558,92.03,96.79779,96.79779,,2.173914,1.541496,1.857705,1.857705,,183.769,175.69,179.7295,179.7295,,113.7191,121.91,117.81455,117.81455,,4.347826,0.728525,2.5381755,2.5381755,2,3,4,3.5,3,100,97.560974,95.454544,96.507759,97.67183933,9,9,9,9,9,10,9,11,10,10,0,1,3,2,1.333333333,52,13,1,18,76,12.734442
Rat,LE,75-83days,F,M1027,1027,NYU,12.5,C5,Unilateral,,,,,,,,2,1,0,1920,,,3,28,52,40,27.66666667,,112.174934,179.7,145.937467,145.937467,,19.967049,10.43,15.1985245,15.1985245,,1.612904,5.853691,3.7332975,3.7332975,,105.03467,106,105.517335,105.517335,,89.296646,85.54,87.418323,86.79221533,,5.64516,9.331444,7.488302,7.488302,,128.5888,145.83,137.2094,137.2094,,140.09358,63.81,101.95179,101.95179,,1.612904,1.351246,1.482075,1.482075,,127.12106,139.88,133.50053,133.50053,,189.39847,119.63,154.514235,154.514235,,2.419355,2.126505,2.27293,2.27293,2,3,4,3.5,3,100,100,100,100,100,9,9,9,9,9,10,12,10,11,10.66666667,1,0,1,0.5,0.666666667,46,9,0,13,80,7.038631
Rat,LE,75-83days,F,M1028,1028,NYU,12.5,C5,Unilateral,,,,,,,,2,0,0,2100,,,-2,13,33,23,14.66666667,,121.407,154.26,137.8335,137.8335,,27.010979,14.92,20.9654895,20.9654895,,0.225225,3.265076,1.7451505,1.7451505,,106.870834,121,113.935417,113.935417,,69.94648,65.35,67.64824,66.88216,,10.135136,9.71089,9.923013,9.923013,,172.51,180,176.255,176.255,,94.56477,67.97,81.267385,81.267385,,5.18018,4.326344,4.753262,4.753262,,171.64333,171.65,171.646665,171.646665,,109.31232,100.29,104.80116,104.80116,,5.18018,2.119473,3.6498265,3.6498265,4,4,5,4.5,4.333333333,98.39,93.59155,98.305084,95.948317,96.76221133,9,9,9,9,9,12,12,12,12,12,3,3,3,3,3,65,26,7,37,60,12.861564
Rat,LE,75-83days,F,M1029,1029,NYU,6.25,C5,Unilateral,,,,,,,,2,0,0,2370,,,6,13,30,21.5,16.33333333,,160.95734,165.68,163.31867,163.31867,,19.298933,21.33,20.3144665,20.3144665,,4.591837,0.37424,2.4830385,2.4830385,,135.02234,163,149.01117,149.01117,,47.91706,78.13,63.02353,68.05902,,3.571428,2.77177,3.171599,3.171599,,168.11166,181.16,174.63583,174.63583,,57.713314,60.23,58.971657,58.971657,,0.510204,1.770517,1.1403605,1.1403605,,163.37534,170.13,166.75267,166.75267,,74.88946,100.29,87.58973,87.58973,,1.530613,1.375494,1.4530535,1.4530535,2,4,4,4,3.333333333,96.83,86.800575,78.78788,82.7942275,87.47281833,9,9,9,9,9,12,12,12,12,12,3,3,3,3,3,68,43,27,51,37,21.137566
Rat,LE,75-83days,F,M1030,1030,NYU,12.5,C5,Unilateral,,,,,,,,3,0,0,3180,,,5,23,41,32,23,,155.9,171.31,163.605,163.605,,5.766667,23.05,14.4083335,14.4083335,,9.883721,2.784498,6.3341095,6.3341095,,111.05,155,133.025,133.025,,36.513332,68.93,52.721666,58.124444,,7.55814,3.490118,5.524129,5.524129,,137.34666,179.32,158.33333,158.33333,,37.663334,57.42,47.541667,47.541667,,2.906977,0.279486,1.5932315,1.5932315,,134.16667,166.08,150.123335,150.123335,,40.786667,79.02,59.9033335,59.9033335,,0.581396,0.426132,0.503764,0.503764,2,2,3,2.5,2.333333333,100,100,100,100,100,9,9,9,9,9,12,11,13,12,12,3,3,2,2.5,2.666666667,52,18,3,24,65,3.408481
Rat,LE,75-83days,F,M1031,1031,NYU,12.5,C5,Unilateral,,,,,,,,3,0,0,2590,,,4,28,50,39,27.33333333,,113.333336,138.02,125.676668,125.676668,,6.239524,15.8,11.019762,11.019762,,4.62963,3.987818,4.308724,4.308724,,81.4,114,97.7,97.7,,25.903572,57.34,41.621786,46.86119067,,9.25926,10.790024,10.024642,10.024642,,122.183334,175.32,148.751667,148.751667,,49.44,69.53,59.485,59.485,,3.703703,3.155933,3.429818,3.429818,,118.34,173.95,146.145,146.145,,46.8,88.85,67.825,67.825,,0.925926,3.64627,2.286098,2.286098,3,3,4,3.5,3.333333333,100,100,100,100,100,9,9,9,9,9,12,12,12,12,12,0,2,3,2.5,1.666666667,69,20,2,27,71,3.472222
Rat,LE,75-83days,F,M1032,1032,NYU,6.25,C5,Unilateral,,,,,,,,2,0,0,1820,,,6,19,27,23,17.33333333,,127.05,119.43,123.24,123.24,,19.44,46.03,32.735,32.735,,1.635513,2.933071,2.284292,2.284292,,125.47,123,124.235,124.235,,33.58,81.08,57.33,65.24666667,,0.233644,0.133287,0.1834655,0.1834655,,113.86,130.34,122.1,122.1,,23.533333,85.79,54.6616665,54.6616665,,0.233644,1.802118,1.017881,1.017881,,124.25,122.93,123.59,123.59,,31.56,123.89,77.725,77.725,,1.168224,1.26424,1.216232,1.216232,5,5,5,5,5,41.3,21.122995,14.285714,17.7043545,25.56956967,11,12,12,12,11.66666667,13,12,13,12.5,12.66666667,3,3,3,3,3,69,45,5,64,36,23.68257
Rat,LE,75-83days,F,M1033,1033,NYU,12.5,C5,Unilateral,,,,,,,,3,0,0,2700,,,-5,11,15,13,7,,102.62334,138.54,120.58167,120.58167,,8.516666,18.26,13.388333,13.388333,,6.147541,8.957836,7.5526885,7.5526885,,69.119446,123,96.059723,96.059723,,51.577778,86.54,69.058889,74.885926,,12.704918,11.505775,12.1053465,12.1053465,,110.61,198.19,154.4,154.4,,61.073334,66.04,63.556667,63.556667,,2.868853,2.13362,2.5012365,2.5012365,,110.33,166.15,138.24,138.24,,107.4,94.17,100.785,100.785,,3.688524,0.41432,2.051422,2.051422,1,2,2,2,1.666666667,100,100,100,100,100,9,9,9,9,9,8,12,11,11.5,10.33333333,0,2,1,1.5,1,51,4,0,6,92,0
Rat,LE,75-83days,F,M1034,1034,NYU,12.5,C5,Unilateral,,,,,,,,3,0,0,2550,,,-2,6,17,11.5,7,,113.47667,164.58,139.028335,139.028335,,8.842381,12.56,10.7011905,10.7011905,,2.777779,6.336893,4.557336,4.557336,,81.314285,123,102.1571425,102.1571425,,42.892063,72.73,57.8110315,62.784021,,9.188034,10.83812,10.013077,10.013077,,117.51,192.55,155.03,155.03,,50.003334,58.19,54.096667,54.096667,,2.777779,1.92297,2.3503745,2.3503745,,121.35667,190.41,155.883335,155.883335,,104.96667,81.17,93.068335,93.068335,,3.632479,2.578255,3.105367,3.105367,3,4,4,4,3.666666667,100,99.0566,89.09091,94.073755,96.04917,9,9,9,9,9,11,12,12,12,11.66666667,2,3,2,2.5,2.333333333,55,24,1,34,57,12.107843
Rat,LE,75-83days,F,M1035,1035,SHAM,Sham,C5,Unilateral,,,,,,,,0,0,0,0,,,-6,6,15,10.5,5,,142.1312,153.71,147.9206,147.9206,,93.16736,66.18,79.67368,79.67368,,0.862068,0.016384,0.439226,0.439226,,136.59306,152,144.29653,144.29653,,87.590744,87.49,87.540372,87.52358133,,0.862068,1.614235,1.2381515,1.2381515,,134.8864,148.71,141.7982,141.7982,,83.22218,77.36,80.29109,80.29109,,0.862068,1.647003,1.2545355,1.2545355,,138.68373,148.21,143.446865,143.446865,,109.152855,85.37,97.2614275,97.2614275,,0.862068,0.016384,0.439226,0.439226,5,5,5,5,5,9.76,12.159091,6,9.0795455,9.306363667,12,,12,12,12,13,,13,13,13,3,,3,3,3,103,103,103,103,0,92.39245
Rat,LE,75-83days,F,M1036,1036,NYU,12.5,C5,Unilateral,,,,,,,,3,0,0,2720,,,-8,0,9,4.5,0.333333333,,117.57833,154.05,135.814165,135.814165,,34.153133,19.02,26.5865665,26.5865665,,1.69903,2.701033,2.2000315,2.2000315,,114.8017,120,117.40085,117.40085,,79.87751,55.71,67.793755,63.76583667,,2.184465,2.492691,2.338578,2.338578,,125.8513,135.39,130.62065,130.62065,,120.66652,50.26,85.46326,85.46326,,0.242718,0.802078,0.522398,0.522398,,121.2139,121.47,121.34195,121.34195,,157.7171,68.19,112.95355,112.95355,,0.728155,1.010422,0.8692885,0.8692885,2,2,3,2.5,2.333333333,100,93.501045,83.333336,88.4171905,92.278127,9,9,9,9,9,10,13,12,12.5,11.66666667,0,3,3,3,2,63,12,1,18,80,6.837606
Rat,LE,75-83days,F,M1037,1037,NYU,12.5,C5,Unilateral,,,,,,,,3,0,0,2710,,,-18,-1,4,1.5,-5,,189.78743,147.42,168.603715,168.603715,,10.15872,10.02,10.08936,10.08936,,8.333334,8.438465,8.3858995,8.3858995,,103.21981,117,110.109905,110.109905,,108.249275,77.58,92.9146375,87.80309167,,9.210526,7.873367,8.5419465,8.5419465,,142.67734,150.32,146.49867,146.49867,,106.368904,54.84,80.604452,80.604452,,1.31579,0.509823,0.9128065,0.9128065,,138.496,151.74,145.118,145.118,,198.46417,96.64,147.552085,147.552085,,2.192982,0.055277,1.1241295,1.1241295,2,2,2,2,2,100,100,100,100,100,9,9,9,9,9,10,12,11,11.5,11,0,1,2,1.5,1,49,7,0,10,86,5.555555
Rat,LE,75-83days,F,M1038,1038,NYU,6.25,C5,Unilateral,,,,,,,,2,0,0,2170,,,1,-3,2,-0.5,0,,128.96,151.76,140.36,140.36,,34.55185,14.64,24.595925,24.595925,,4.25926,3.447346,3.853303,3.853303,,96.239235,140,118.1196175,118.1196175,,69.30243,67.73,68.516215,68.25414333,,6.11111,8.913666,7.512388,7.512388,,131.3536,155.08,143.2168,143.2168,,154.5555,69.89,112.22275,112.22275,,2.037037,2.948061,2.492549,2.492549,,129.81516,141.32,135.56758,135.56758,,162.38481,81.42,121.902405,121.902405,,0.185184,2.518257,1.3517205,1.3517205,2,4,4,4,3.333333333,100,94.25676,93.283585,93.7701725,95.84678167,9,9,9,9,9,10,12,12,12,11.33333333,2,3,3,3,2.666666667,66,24,2,35,63,4.861111
Rat,LE,75-83days,F,M1039,1039,NYU,12.5,C5,Unilateral,,,,,,,,2,0,0,2400,,,-10,5,25,15,6.666666667,,224.14934,170.27,197.20967,197.20967,,15.161814,11.9,13.530907,13.530907,,9.347826,4.9211,7.134463,7.134463,,129.32632,125,127.16316,127.16316,,106.352776,73.15,89.751388,84.217592,,4.565218,5.049858,4.807538,4.807538,,153.95413,147.86,150.907065,150.907065,,122.25503,116,119.127515,119.127515,,1.086956,0.643953,0.8654545,0.8654545,,142.5408,144.94,143.7404,143.7404,,178.75163,164.27,171.510815,171.510815,,3.695652,0.772713,2.2341825,2.2341825,2,4,4,4,3.333333333,100,100,96.42857,98.214285,98.80952333,9,9,9,9,9,10,10,10,10,10,0,3,3,3,2,44,16,1,23,63,0
Rat,LE,75-83days,F,M1040,1040,NYU,12.5,C5,Unilateral,,,,,,,,2,0,0,2270,,,-6,5,30,17.5,9.666666667,,127.744,244.56,186.152,186.152,,14.55168,15.51,15.03084,15.03084,,9.782609,8.970901,9.376755,9.376755,,156.0448,159,157.5224,157.5224,,123.307945,92.44,107.8739725,102.729315,,4.347826,4.776463,4.5621445,4.5621445,,153.024,170.64,161.832,161.832,,122.60019,83.41,103.005095,103.005095,,2.173914,1.39656,1.785237,1.785237,,145.31291,160.85,153.081455,153.081455,,146.99026,110.34,128.66513,128.66513,,7.608696,2.797876,5.203286,5.203286,1,2,3,2.5,2,100,100,100,100,100,9,9,9,9,9,12,12,12,12,12,0,1,1,1,0.666666667,66,7,0,10,89,7.936508
Rat,LE,75-83days,F,M1041,1041,SHAM,Sham,C5,Unilateral,,,,,,,,0,0,0,0,,,5,29,60,44.5,31.33333333,,161.5232,164.83,163.1766,163.1766,,66.22387,79.55,72.886935,72.886935,,0.229359,2.447098,1.3382285,1.3382285,,168.192,168,168.096,168.096,,80.098305,91.35,85.7241525,87.599435,,2.06422,0.261118,1.162669,1.162669,,151.48373,162.92,157.201865,157.201865,,112.872925,87.28,100.0764625,100.0764625,,2.522936,0.261118,1.392027,1.392027,,151.936,164.68,158.308,158.308,,142.3441,120.72,131.53205,131.53205,,0.229359,1.924862,1.0771105,1.0771105,5,5,5,5,5,39.29,29.802326,39.02439,34.413358,36.03890533,12,,12,12,12,13,,13,13,13,3,,3,3,3,103,103,107,101,0,85.43995
Rat,LE,75-83days,F,M1042,1042,NYU,12.5,C5,Unilateral,,,,,,,,3,1,0,2670,,,5,11,30,20.5,15.33333333,,141.77707,153.73,147.753535,147.753535,,22.787968,39.94,31.363984,31.363984,,1.859505,0.178288,1.0188965,1.0188965,,125.058136,147,136.029068,136.029068,,75.91927,101.24,88.579635,92.79975667,,3.099174,3.04443,3.071802,3.071802,,154.9568,166.54,160.7484,160.7484,,85.71315,123.82,104.766575,104.766575,,1.859505,0.869675,1.36459,1.36459,,139.968,162.03,150.999,150.999,,132.54527,212,172.272635,172.272635,,0.619835,2.353043,1.486439,1.486439,2,3,3,3,2.666666667,33.33,100,97.297295,98.6486475,76.875765,9,9,10,9.5,9.333333333,11,12,12,12,11.66666667,1,3,3,3,2.333333333,44,8,0,11,82,7.34127
Rat,LE,75-83days,F,M1043,1043,NYU,12.5,C5,Unilateral,,,,,,,,3,0,0,2720,,,11,17,25,21,17.66666667,,39.253334,155.38,97.316667,97.316667,,15.3664,7.37,11.3682,11.3682,,20.604395,12.124097,16.364246,16.364246,,156.864,143,149.932,149.932,,85.80275,87.51,86.656375,86.94091667,,6.868132,8.496094,7.682113,7.682113,,154.82454,189.25,172.03727,172.03727,,74.273026,119.61,96.941513,96.941513,,6.868132,0.565052,3.716592,3.716592,,144.06827,158.89,151.479135,151.479135,,123.77882,154.79,139.28441,139.28441,,6.868132,4.193056,5.530594,5.530594,2,4,4,4,3.333333333,100,100,100,100,100,9,9,9,9,9,11,12,12,12,11.66666667,0,1,1,1,0.666666667,51,8,0,12,84,1.041667
Rat,LE,75-83days,F,M1044,1044,NYU,6.25,C5,Unilateral,,,,,,,,2,0,0,2350,,,-10,5.33333,19,12.166665,4.777776667,,127.01013,157.82,142.415065,142.415065,,27.09504,43.8,35.44752,35.44752,,1.470589,0.329332,0.8999605,0.8999605,,126.053185,160,143.0265925,143.0265925,,77.63347,99.61,88.621735,92.28449,,1.890757,3.972448,2.9316025,2.9316025,,147.1482,168.64,157.8941,157.8941,,87.57235,122.19,104.881175,104.881175,,1.05042,0.920584,0.985502,0.985502,,146.432,157.76,152.096,152.096,,156.74266,173.9,165.32133,165.32133,,1.470589,2.722532,2.0965605,2.0965605,2,3,4,3.5,3,97.3,88.793106,71.42857,80.110838,85.84055867,9,9,9,9,9,12,12,12,12,12,2,3,3,3,2.666666667,64,22,2,31,65,5.555555
Rat,LE,75-83days,F,M1045,1045,SHAM,Sham,C5,Unilateral,,,,,,,,0,0,0,0,,,14,36,52,44,34,,146.47467,177.49,161.982335,161.982335,,87.81427,87.08,87.447135,87.447135,,2.981651,0.072315,1.526983,1.526983,,163.54987,177,170.274935,170.274935,,123.351425,101.89,112.6207125,109.0438083,,2.06422,2.267788,2.166004,2.166004,,126.493866,176.32,151.406933,151.406933,,146.57246,115.57,131.07123,131.07123,,2.522936,0.116987,1.3199615,1.3199615,,135.98172,175.44,155.71086,155.71086,,160.8768,150.35,155.6134,155.6134,,2.522936,2.078487,2.3007115,2.3007115,5,5,5,5,5,20,12.535612,14.285714,13.410663,15.60710867,12,,12,12,12,13,,13,13,13,3,,3,3,3,101,101,96,103,0,83.565216
Rat,LE,75-83days,F,M1046,1046,NYU,12.5,C5,Unilateral,,,,,,,,3,0,0,2680,,,,31,60,45.5,45.5,,122.5216,134.33,128.4258,128.4258,,25.113089,33.78,29.4465445,29.4465445,,2.419355,1.002401,1.710878,1.710878,,96.487114,110,103.243557,103.243557,,81.28196,97.39,89.33598,92.02065333,,8.870968,10.263084,9.567026,9.567026,,149.056,176.97,163.013,163.013,,100.6598,140.15,120.4049,120.4049,,2.419355,5.190678,3.8050165,3.8050165,,156.70613,176.18,166.443065,166.443065,,148.96405,183.54,166.252025,166.252025,,4.032259,6.074808,5.0535335,5.0535335,3,3,3,3,3,100,97.22222,100,98.61111,99.07407333,9,9,9,9,9,12,12,12,12,12,3,3,3,3,3,52,16,2,22,69,9.599673
Rat,LE,75-83days,F,M1047,1047,NYU,12.5,C5,Unilateral,,,,,,,,3,0,0,2730,,,,13,36,24.5,24.5,,107.66141,130.24,118.950705,118.950705,,28.868023,20.52,24.6940115,24.6940115,,0.373135,0.060709,0.216922,0.216922,,114.809906,122,118.404953,118.404953,,98.906975,88.72,93.8134875,92.11565833,,2.61194,3.521885,3.0669125,3.0669125,,126.5408,140.62,133.5804,133.5804,,117.255424,131.11,124.182712,124.182712,,1.865671,1.026043,1.445857,1.445857,,122.88,141.95,132.415,132.415,,150.74129,159.21,154.975645,154.975645,,1.119404,2.435133,1.7772685,1.7772685,3,3,3,3,3,100,100,100,100,100,9,9,9,9,9,11,9,11,10,10.33333333,1,2,2,2,1.666666667,66,11,0,15,83,2.564102
Rat,LE,75-83days,F,M1048,1048,NYU,6.25,C5,Unilateral,,,,,,,,2,0,0,1750,,,,36,61,48.5,48.5,,177.50613,141.43,159.468065,159.468065,,94.68659,87.8,91.243295,91.243295,,0.789474,0.444963,0.6172185,0.6172185,,162.67093,141,151.835465,151.835465,,111.813034,97.74,104.776517,102.4310113,,0.789474,2.004744,1.397109,1.397109,,153.92,141.67,147.795,147.795,,109.97043,58.75,84.360215,84.360215,,1.31579,0.464128,0.889959,0.889959,,149.72586,140.91,145.31793,145.31793,,146.37099,114.42,130.395495,130.395495,,0.263159,2.02391,1.1435345,1.1435345,5,5,5,5,5,27.27,19.985775,14.285714,17.1357445,20.51382967,12,,12,12,12,13,,12,12,12.5,3,,3,3,3,77,49,10,69,36,33.392857
